MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,SIEMENS,SIEMENS LTD,      2294.60,      2311.00,      2380.00,      2311.00,      2372.30,                595556839.25,252381,N, ,16259,      2576.85,      1920.00
N,EQ,TORNTPHARM,TORRENT PHARMACEUTICALS L,      2592.30,      2612.50,      2679.90,      2591.00,      2664.70,               1148831756.25,435196,N, ,25145,      3298.50,      2484.15
N,EQ,UBL,UNITED BREWERIES LTD,      1458.60,      1472.90,      1492.10,      1468.00,      1476.75,                166508863.20,112438,N, ,5113,      1785.80,      1210.00
N,EQ,VEDL,VEDANTA LIMITED,       303.55,       316.00,       319.80,       309.60,       314.40,               3655702053.85,11619010,N, ,106220,       440.75,       242.50
N,EQ,YESBANK,YES BANK LIMITED,        13.45,        13.75,        14.30,        13.65,        13.95,               2165758192.60,154935644,N, ,77991,        16.25,        10.50
 ,EQ, , , , , , , , , , , , , , 
 ,EQ, ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,EQ,20MICRONS,20 MICRONS LTD,        83.45,        85.50,        88.00,        83.65,        84.10,                  7952426.55,93709,N, ,2017,       108.25,        47.15
N,EQ,21STCENMGM,21ST CENTURY MGMT SERVICE,        25.45,        25.95,        25.95,        25.05,        25.80,                   192827.55,7472,N, ,133,        64.00,        13.90
N,EQ,3IINFOLTD,3I INFOTECH LIMITED,        48.60,        49.40,        51.00,        49.00,        49.65,                 14353277.60,288911,N, ,3532,       119.30,        43.20
N,EQ,3MINDIA,3M INDIA LIMITED,     18000.45,     18380.00,     18380.00,     17950.00,     17995.95,                 33366304.85,1854,N, ,878,     27800.00,     17650.00
N,EQ,5PAISA,5PAISA CAPITAL LIMITED,       314.00,       324.90,       336.75,       316.20,       328.45,                  4708622.30,14439,N, ,653,       580.00,       293.60
N,EQ,63MOONS,63 MOONS TECHNOLOGIES LTD,       172.35,       180.95,       180.95,       180.95,       180.95,                  1013500.95,5601,N, ,92,       372.60,        87.20
N,EQ,A2ZINFRA,A2Z INFRA ENGINEERING LTD,        12.85,        13.45,        13.45,        13.45,        13.45,                   844000.95,62751,N, ,174,        16.15,         3.95
N,EQ,AAKASH,AAKASH EXPLORATION SER L,        19.25,        19.70,        19.80,        18.30,        18.40,                  1783467.85,94738,N, ,506,       301.00,        18.30
N,EQ,AAREYDRUGS,AAREY DRUGS & PHARM LTD,        39.65,        40.15,        42.30,        39.60,        40.00,                  1459927.25,36021,N, ,638,        64.35,        31.15
N,EQ,AARON,AARON INDUSTRIES LIMITED,       118.80,       116.45,       122.00,       115.30,       116.95,                   569868.15,4840,N, ,144,       151.55,        75.65
N,EQ,AARTIDRUGS,AARTI DRUGS LTD.,       413.85,       416.00,       422.00,       415.80,       420.30,                 20692538.05,49335,N, ,2552,       779.05,       402.45
N,EQ,AARTIIND,AARTI INDUSTRIES LTD,       745.00,       755.00,       778.40,       755.00,       767.05,                597476170.30,778026,N, ,25068,      1863.65,       725.10
N,EQ,AARTISURF,AARTI SURFACTANTS LIMITED,       701.40,       700.05,       724.40,       700.05,       721.05,                  7600316.75,10633,N, ,942,      1887.00,       656.05
N,EQ,AARVEEDEN,AARVEE DEN. & EXP. LTD,        23.40,        23.95,        23.95,        23.30,        23.70,                   117331.10,4940,N, ,145,        33.40,        16.75
N,EQ,AARVI,AARVI ENCON LIMITED,        99.05,       100.05,       104.00,       100.05,       102.50,                   705836.95,6858,N, ,139,       127.25,        50.30
N,EQ,AAVAS,AAVAS FINANCIERS LIMITED,      2219.35,      2230.95,      2230.95,      2159.65,      2196.05,                130036294.45,59344,N, ,10531,      3340.00,      2026.60
N,EQ,ABAN,ABAN OFFSHORE LTD.,        49.40,        49.80,        52.90,        49.70,        50.75,                 12044173.90,235149,N, ,2948,        74.70,        33.60
N,EQ,ABB,ABB INDIA LIMITED,      2275.05,      2292.30,      2323.00,      2275.00,      2289.15,                327582916.05,142509,N, ,15648,      2468.10,      1382.00
N,EQ,ABCAPITAL,ADITYA BIRLA CAPITAL LTD.,        98.05,        99.80,       100.70,        98.50,        99.85,                304073385.60,3056640,N, ,14895,       139.20,        90.05
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,        37.50,        38.10,        38.10,        38.00,        38.00,                   608600.00,16000,N, ,4,        61.35,        37.00
N,EQ,ABFRL,ADITYA BIRLA FASHION & RT,       268.35,       272.70,       276.75,       263.35,       271.25,                555975232.95,2057389,N, ,21798,       322.00,       181.50
N,EQ,ABMINTLLTD,ABM INTERNATIONAL LTD,        91.10,        91.40,        92.90,        91.40,        91.50,                    22797.05,249,N, ,13,       160.00,        83.10
N,EQ,ABSLAMC,ADIT BIRL SUN LIF AMC LTD,       454.00,       457.00,       461.00,       451.10,       452.40,                 33254290.90,73276,N, ,6798,       722.90,       449.10
N,EQ,ACCELYA,ACCELYA SOLN INDIA LTD,       944.05,       950.00,       969.90,       946.95,       954.05,                  6048638.20,6341,N, ,810,      1539.70,       844.35
N,EQ,ACCURACY,ACCURACY SHIPPING LIMITED,       237.60,       239.90,       244.65,       235.05,       239.15,                  5698645.90,23822,N, ,433,       264.90,        53.10
N,EQ,ACE,ACTION CONST EQUIP LTD,       184.10,       189.70,       189.70,       186.55,       188.35,                 24939301.05,132580,N, ,3052,       291.75,       141.10
N,SM,ACEINTEG,ACE INTEGRATED SOLU. LTD.,        31.00,        31.50,        31.50,        31.50,        31.50,                   141750.00,4500,N, ,1,        31.50,        14.45
N,EQ,ACRYSIL,ACRYSIL LIMITED,       591.90,       608.30,       623.40,       590.20,       609.15,                102841845.25,169382,N, ,10358,       927.90,       314.70
N,EQ,ADANIGREEN,ADANI GREEN ENERGY LTD,      2317.50,      2388.00,      2409.75,      2257.00,      2273.65,               3060064099.10,1325446,N, ,96763,      3050.00,      1097.25
N,EQ,ADANIPOWER,ADANI POWER LTD,       297.40,       307.00,       312.25,       305.10,       312.25,               6964374113.00,22456814,N, ,161279,       312.25,        90.75
N,EQ,ADANITRANS,ADANI TRANSMISSION LTD,      2265.00,      2340.00,      2348.95,      2275.50,      2310.95,                493087878.25,212364,N, ,21393,      3000.00,      1096.00
N,EQ,ADFFOODS,ADF FOODS LIMITED,       704.75,       728.55,       730.55,       712.65,       723.35,                  3919244.30,5422,N, ,404,      1094.70,       676.10
N,EQ,ADORWELD,ADOR WELDING LTD,       635.00,       642.00,       674.85,       637.75,       666.35,                  7616485.50,11488,N, ,1358,       880.20,       395.00
N,EQ,ADSL,ALLIED DIGITAL SERV. LTD,       137.80,       140.85,       144.70,       139.05,       140.40,                 32585218.95,229817,N, ,4161,       174.50,        54.35
N,EQ,ADVANIHOTR,ADVANI HOT.& RES.(I) LTD,        70.85,        70.95,        75.80,        70.95,        75.50,                  3421649.10,45943,N, ,930,       109.50,        53.10
N,EQ,ADVENZYMES,ADVANCED ENZYME TECH LTD,       285.40,       286.85,       291.00,       274.55,       277.85,                 89685270.45,321994,N, ,11373,       503.70,       260.00
N,EQ,AEGISCHEM,AEGIS LOGISTICS LIMITED,       200.35,       202.60,       228.40,       202.15,       225.75,                409441316.15,1876171,N, ,24069,       387.90,       167.25
N,EQ,AFFLE,AFFLE (INDIA) LIMITED,      1061.50,      1090.00,      1091.55,      1043.00,      1052.40,                350281678.40,329877,N, ,20640,      5889.90,       939.00
N,EQ,AGARIND,AGARWAL INDS CORP LTD.,       545.05,       557.05,       585.00,       553.30,       574.55,                 77614894.80,136082,N, ,9356,       730.95,       200.90
N,EQ,AGI,AGI GREENPAC LIMITED,       235.80,       242.00,       243.30,       229.00,       232.45,                 33666176.75,142490,N, ,5637,       385.70,       190.10
N,EQ,AGROPHOS,AGRO PHOS INDIA LIMITED,        43.60,        41.45,        41.45,        41.45,        41.45,                  1431475.75,34535,N, ,301,        76.10,        12.45
N,EQ,AGSTRA,AGS TRANSACT TECH LTD,        95.50,        97.25,        98.10,        95.00,        96.10,                 36728947.10,381109,N, ,10089,       181.85,        95.00
N,EQ,AHLADA,AHLADA ENGINEERS LIMITED,        85.90,        87.65,        92.30,        87.65,        91.00,                  1803051.05,19938,N, ,595,       248.00,        74.00
N,EQ,AHLEAST,ASIAN HOTELS (EAST) LTD,       223.85,       228.00,       235.00,       227.90,       233.85,                  1644970.05,7076,N, ,292,       279.00,       146.00
N,EQ,AHLUCONT,AHLUWALIA CONT IND LTD,       433.80,       435.00,       454.00,       435.00,       439.40,                  5307493.45,12013,N, ,1456,       563.60,       286.00
N,EQ,AIAENG,AIA ENGINEERING LIMITED,      1790.90,      1800.30,      1817.15,      1773.55,      1791.05,                130016554.05,72631,N, ,4923,      2222.00,      1475.05
N,EQ,AIRAN,AIRAN LIMITED,        19.15,        19.55,        19.60,        19.20,        19.30,                  5546891.85,284791,N, ,715,        35.95,        17.00
N,EQ,AIROLAM,AIRO LAM LIMITED,        68.30,        67.15,        70.00,        67.10,        68.45,                   499018.80,7278,N, ,97,        90.10,        52.00
N,E1,AIRTELPP,AIRTEL RS. 1.25 PPD UP,       298.40,       306.75,       315.25,       300.90,       306.75,                232511735.10,755586,N, ,6412,       460.60,       290.00
N,SM,AISL,ANI INTEGRATED SERV LTD.,        53.00,        55.30,        55.30,        53.15,        55.30,                   327420.00,6000,N, ,5,        72.45,        31.55
N,EQ,AJANTPHARM,AJANTA PHARMA LIMITED,      1706.50,      1715.50,      1739.00,      1701.00,      1734.55,                 77831857.40,45141,N, ,3666,      2435.00,      1592.65
N,EQ,AJMERA,AJMERA REALTY & INF I LTD,       293.15,       303.15,       303.15,       290.20,       292.90,                 10575033.65,35560,N, ,2171,       495.00,       122.35
N,EQ,AJOONI,AJOONI BIOTECH LIMITED,        58.00,        59.00,        61.95,        58.00,        60.35,                   453342.70,7553,N, ,138,        85.85,        46.50
N,EQ,AKASH,AKASH INFRA-PROJECTS LTD,        43.30,        45.00,        45.45,        44.50,        45.40,                  2197585.30,48454,N, ,289,       270.60,        34.15
N,EQ,AKG,AKG EXIM LIMITED,        33.60,        34.55,        35.45,        33.00,        33.20,                   988090.35,29087,N, ,415,        63.00,        21.00
N,EQ,AKSHARCHEM,AKSHARCHEM INDIA LIMITED,       329.00,       342.00,       342.00,       296.55,       317.20,                 16247215.05,51777,N, ,2307,       613.70,       282.15
N,EQ,AKSHOPTFBR,AKSH OPTIFIBRE LIMITED,        10.25,        10.35,        10.90,        10.35,        10.50,                  2057763.60,195956,N, ,578,        15.85,         7.20
N,EQ,AKZOINDIA,AKZO NOBEL INDIA LIMITED,      1769.35,      1778.20,      1798.30,      1769.35,      1784.85,                  4162926.55,2335,N, ,664,      2378.00,      1725.00
N,EQ,ALANKIT,ALANKIT LIMITED,        12.65,        13.00,        13.10,        12.60,        12.80,                  2492052.95,194559,N, ,694,        27.20,        10.65
N,EQ,ALBERTDAVD,ALBERT DAVID LIMITED,       531.50,       535.10,       544.50,       535.10,       541.65,                  1269603.20,2342,N, ,146,       739.00,       434.50
N,EQ,ALEMBICLTD,ALEMBIC LIMITED,        70.05,        71.00,        71.75,        69.20,        69.75,                 11206136.20,159205,N, ,3409,       139.50,        65.50
N,EQ,ALICON,ALICON CASTALLOY LIMITED,       671.15,       681.15,       697.00,       666.05,       669.70,                  2299354.25,3385,N, ,546,       998.75,       506.50
N,EQ,ALKYLAMINE,ALKYL AMINES CHEM. LTD,      2812.35,      2812.00,      2844.80,      2771.00,      2785.70,                258041537.35,92121,N, ,15165,      4749.00,      2733.30
N,EQ,ALLCARGO,ALLCARGO LOGISTICS LTD,       308.35,       316.45,       324.70,       312.40,       315.40,                 70683883.95,222755,N, ,6564,       412.00,       125.20
N,EQ,ALLSEC,ALLSEC TECHNOLOGIES LTD,       467.90,       471.65,       486.15,       462.05,       474.30,                  3249701.80,6844,N, ,608,       747.90,       321.05
N,EQ,ALMONDZ,ALMONDZ GLOBAL SEC LTD,        94.15,        97.85,       103.00,        97.00,        97.25,                   934133.60,9451,N, ,241,       154.50,        33.00
N,EQ,ALOKINDS,ALOK INDUSTRIES LIMITED,        22.50,        22.75,        23.35,        22.75,        23.00,                204115115.10,8862962,N, ,7792,        35.80,        20.00
N,EQ,ALPA,ALPA LABORATORIES LTD,        67.45,        68.90,        70.00,        68.30,        69.70,                  1675780.75,24174,N, ,572,       108.80,        46.75
N,EQ,ALPHAGEO,ALPHAGEO (INDIA) LIMITED,       271.75,       281.40,       319.00,       277.00,       308.05,                 29626095.85,96725,N, ,5363,       511.25,       232.00
N,EQ,AMARAJABAT,AMARA RAJA BATTERIES LTD.,       514.05,       516.85,       530.35,       516.85,       529.15,                206084261.40,392340,N, ,10993,       805.00,       493.50
N,EQ,AMBER,AMBER ENTERPRISES (I) LTD,      2421.45,      2459.95,      2748.80,      2452.45,      2717.10,               1555179210.85,589785,N, ,53606,      4025.95,      2410.60
N,EQ,AMBICAAGAR,AMBICA AGAR & AROMAINDLTD,        22.00,        22.00,        23.80,        22.00,        23.15,                   513755.05,22226,N, ,228,        32.10,        20.20
N,EQ,AMBIKCO,AMBIKA COTTON MILL LTD.,      1854.60,      1889.00,      1917.60,      1872.45,      1895.65,                 16591231.50,8748,N, ,1768,      2830.00,      1074.95
N,EQ,AMDIND,AMD INDUSTRIES LIMITED,        44.20,        45.45,        47.15,        44.25,        44.90,                  1786397.20,39010,N, ,588,        67.60,        18.80
N,EQ,AMIORG,AMI ORGANICS LIMITED,       944.15,       969.50,       978.90,       952.00,       958.90,                 72401393.85,75208,N, ,7423,      1434.45,       766.10
N,EQ,AMJLAND,AMJ LAND HOLDINGS LIMITED,        27.50,        27.60,        29.00,        27.60,        28.10,                   904043.70,31850,N, ,254,        42.70,        23.20
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,         6.65,         6.35,         6.95,         6.35,         6.95,                   529200.00,80000,N, ,6,         9.75,         5.65
N,EQ,AMRUTANJAN,AMRUTAJAN HEALTH LTD,       814.05,       826.25,       841.00,       820.00,       834.55,                  8544335.00,10267,N, ,2390,      1024.55,       652.55
N,EQ,ANANDRATHI,ANAND RATHI WEALTH LTD,       637.00,       644.45,       667.90,       630.05,       656.75,                 50500672.10,77995,N, ,5100,       721.35,       542.05
N,EQ,ANANTRAJ,ANANT RAJ LIMITED,        55.20,        56.20,        58.50,        56.00,        57.05,                 58373732.20,1022303,N, ,6182,        86.00,        46.65
N,EQ,ANDHRACEMT,ANDHRA CEMENTS LIMITED,        10.20,        10.55,        10.70,        10.40,        10.70,                  2233235.85,209535,N, ,479,        20.40,         6.10
N,EQ,ANDHRAPAP,ANDHRA PAPER LIMITED,       337.35,       342.95,       355.05,       342.95,       350.25,                 15257037.40,43587,N, ,3165,       375.00,       205.15
N,EQ,ANDHRSUGAR,ANDHRA SUGARS LTD,       144.55,       146.45,       149.00,       146.40,       148.10,                 28547544.20,193010,N, ,3302,       726.55,       121.65
N,EQ,ANDREWYU,ANDREW YULE & CO LTD,        22.85,        23.15,        24.10,        23.15,        23.75,                  2457380.95,103932,N, ,539,        29.90,        19.35
N,EQ,ANGELONE,ANGEL ONE LIMITED,      1448.35,      1510.00,      1520.00,      1421.00,      1437.50,               1746446378.75,1192210,N, ,67585,      2022.00,       629.40
N,EQ,ANIKINDS,ANIK INDUSTRIES LTD,        27.50,        27.50,        28.70,        27.50,        28.20,                   615781.90,21703,N, ,134,        39.45,        12.40
N,EQ,ANKITMETAL,ANKIT MET & POW LTD,         6.85,         7.10,         7.15,         6.80,         7.15,                  2482808.55,352556,N, ,763,         9.80,         1.30
N,EQ,ANMOL,ANMOL INDIA LIMITED,       182.35,       185.95,       186.80,       183.05,       183.70,                   515986.40,2786,N, ,81,       246.00,       135.00
N,EQ,ANSALHSG,ANSAL HOUSING LIMITED,         6.50,         6.60,         6.90,         6.60,         6.85,                   527461.80,78409,N, ,243,        13.95,         5.30
N,EQ,ANUP,THE ANUP ENGINEERING LTD,       801.55,       813.00,       821.95,       797.00,       800.90,                  8962362.40,11136,N, ,871,      1236.95,       635.55
N,EQ,ANURAS,ANUPAM RASAYAN INDIA LTD,       774.55,       778.00,       778.00,       743.80,       756.25,                 71173341.30,93732,N, ,9339,      1107.55,       681.05
N,EQ,APARINDS,APAR INDUSTRIES LTD.,       610.15,       613.25,       639.90,       603.40,       630.10,                 15129951.70,24061,N, ,2126,       868.10,       501.35
N,EQ,APCL,ANJANI PORTLAND CEM LTD,       230.45,       235.00,       237.25,       229.55,       234.65,                  2782543.55,11894,N, ,554,       531.95,       221.85
N,EQ,APCOTEXIND,APCOTEX INDUSTRIES LIMITE,       577.70,       580.00,       598.95,       576.55,       582.80,                 57223740.85,97645,N, ,5801,       630.00,       286.55
N,EQ,APEX,APEX FROZEN FOODS LIMITED,       273.30,       284.00,       284.00,       276.90,       280.35,                  8601706.80,30725,N, ,1545,       434.85,       236.00
N,EQ,APLAPOLLO,APL APOLLO TUBES LTD,       903.15,       920.00,       927.25,       903.15,       918.55,                257233378.60,279382,N, ,20166,      1908.50,       750.10
N,EQ,APLLTD,ALEMBIC PHARMA LTD,       733.20,       737.15,       756.45,       737.15,       753.50,                106293918.10,141547,N, ,3643,      1025.95,       678.30
N,EQ,APOLLO,APOLLO MICRO SYSTEMS LTD,       117.75,       120.80,       121.95,       118.55,       120.50,                  3773643.25,31286,N, ,894,       190.90,        98.70
N,EQ,APOLLOPIPE,APOLLO PIPES LIMITED,       508.20,       518.40,       529.15,       510.55,       519.40,                 25461484.30,48861,N, ,3998,      2000.00,       402.55
N,EQ,APOLLOTYRE,APOLLO TYRES LTD,       215.25,       216.25,       218.75,       214.75,       216.75,                570874826.90,2632825,N, ,24277,       250.00,       165.25
N,EQ,APOLSINHOT,APOLLO SINDOORI HOTEL LTD,       696.25,       690.00,       730.00,       663.60,       687.30,                  1438912.10,2104,N, ,173,      1069.70,       588.80
N,EQ,APTECHT,APTECH LIMITED,       270.10,       278.00,       278.00,       268.05,       269.85,                 34190351.75,126016,N, ,5547,       448.00,       203.70
N,EQ,APTUS,APTUS VALUE HSG FIN I LTD,       305.20,       309.60,       319.70,       306.10,       317.00,                 41809545.35,134423,N, ,10421,       394.90,       278.60
